X,Y,ID,Case_Number,Address,Occurred_Date,Occurred_Month,Occurred_Year,Crime_Type,Multiple_Shooting,Gender,Race,Ethnicity,Victim_Age,Victim_Age_Band,Latitude,Longitude,ObjectId
-77.61331313,43.17796247,4386f1857e9ff9f5c1f77279e32d6309,20-028237,1036 N. Clinton Ave,2020/02/08 05:00:00+00,2,2020,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.17796247,-77.61331313,378
-77.60142366,43.18481191,6c8d595cb4af6118c8b39fb4235a5a5c,20-027281,54 Pulaski St,2020/02/07 05:00:00+00,2,2020,Shooting,Yes,F,BLACK,NON HISPANIC,26,25-44,43.18481191,-77.60142366,379
-77.60142366,43.18481191,56b5550761e7b9533ae5e087cdd5ac94,20-027281,54 Pulaski St,2020/02/07 05:00:00+00,2,2020,Shooting,Yes,M,BLACK,NON HISPANIC,17,15-24,43.18481191,-77.60142366,380
-77.60343951,43.18336993,56ecfbfaf6528c69a5d90581be9a0cee,20-024208,123 Bauman St,2020/02/02 05:00:00+00,2,2020,Shooting,No,F,BLACK,NON HISPANIC,16,15-24,43.18336993,-77.60343951,381
-77.62404565,43.1809727,74350e5c4c1470a4810aa93c9a77f031,20-022272,101 Avenue E,2020/01/31 05:00:00+00,1,2020,Shooting,Yes,M,BLACK,NON HISPANIC,23,15-24,43.1809727,-77.62404565,382
-77.62404565,43.1809727,c4a0d70ebd228e93873a728df8491f7a,20-022272,101 Avenue E,2020/01/31 05:00:00+00,1,2020,Homicide,Yes,M,BLACK,NON HISPANIC,38,25-44,43.1809727,-77.62404565,383
-77.59269867,43.1638506,4c20f5f77cce69de31f3ac791408c20f,20-017948,199 Lewis St,2020/01/25 05:00:00+00,1,2020,Shooting,No,F,BLACK,NON HISPANIC,25,25-44,43.1638506,-77.59269867,384
-77.63465159,43.1799754,6ff264ac8ead6deca18eaa8c8b7ea567,20-016529,80 Tacoma St,2020/01/23 05:00:00+00,1,2020,Shooting,No,M,WHITE,HISPANIC,27,25-44,43.1799754,-77.63465159,385
-77.64171868,43.20208117,8110074affc320169fd01067586c11eb,20-014473,560 W. Ridge Rd,2020/01/20 05:00:00+00,1,2020,Shooting,No,M,WHITE,NON HISPANIC,41,25-44,43.20208117,-77.64171868,386
-77.63213826,43.15597065,a7056e899236a4fa0cd0f6d1b3271c43,20-010342,88 Saxton St,2020/01/14 05:00:00+00,1,2020,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.15597065,-77.63213826,387
-77.61276421,43.1762238,6c342bf11a8d19ee8573049c91442b7c,20-008691,17 Mead St,2020/01/12 05:00:00+00,1,2020,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.1762238,-77.61276421,388
-77.62788189,43.15201149,b11449fdb66729c65fe87b623771b80c,20-007479,567 W. Main St,2020/01/11 05:00:00+00,1,2020,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.15201149,-77.62788189,389
-77.62624278,43.15819854,168ad20feba47dec268711230e78662e,20-006425,599 W. Broad St,2020/01/09 05:00:00+00,1,2020,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.15819854,-77.62624278,390
-77.65439643,43.1713254,660813358634695066452ffca4ccc6dc,20-004804,987 Glide St,2020/01/07 05:00:00+00,1,2020,Shooting,No,M,WHITE,HISPANIC,55,45-Older,43.1713254,-77.65439643,391
-77.57572092,43.17558544,20adde3e0bd523391812a7ebfb227fc8,19-306252,1717 Clifford Ave,2019/12/29 05:00:00+00,12,2019,Shooting,No,M,BLACK,NON HISPANIC,14,14-May,43.17558544,-77.57572092,392
-77.62715882,43.16477575,1ff0be5ef76d2678e9c8842dcb45dc6e,19-304450,112 Lyell Ave,2019/12/27 05:00:00+00,12,2019,Homicide,No,M,BLACK,NON HISPANIC,18,15-24,43.16477575,-77.62715882,393
-77.57542553,43.16816432,652691f91de2d8f4dfd6b5a11b729b1e,19-304585,9 Copeland St,2019/12/27 05:00:00+00,12,2019,Shooting,Yes,M,WHITE,HISPANIC,23,15-24,43.16816432,-77.57542553,394
-77.57542553,43.16816432,363e91185237fa6ca5d395d19e27502a,19-304585,9 Copeland St,2019/12/27 05:00:00+00,12,2019,Homicide,Yes,M,BLACK,NON HISPANIC,21,15-24,43.16816432,-77.57542553,395
-77.63713281,43.13032171,3d9ca4d6db509750bcbd8f161016d81b,19-304838,20 Terrace Pk,2019/12/27 05:00:00+00,12,2019,Shooting,No,M,BLACK,NON HISPANIC,35,25-44,43.13032171,-77.63713281,396
-77.6200639,43.17952158,b14cb647eab4aee4f68269d6abed08df,19-302711,305 Conkey Ave,2019/12/24 05:00:00+00,12,2019,Shooting,No,M,BLACK,NON HISPANIC,47,45-Older,43.17952158,-77.6200639,397
-77.63472609,43.14174903,0c2bf006a6137c7932c882d1a034a045,19-301714,512 Columbia Ave,2019/12/23 05:00:00+00,12,2019,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.14174903,-77.63472609,398
-77.6320022,43.1445891,08d150fd991e43882395741ff499ba7c,19-302349,425 Champlain St,2019/12/23 05:00:00+00,12,2019,Shooting,No,M,BLACK,NON HISPANIC,27,25-44,43.1445891,-77.6320022,399
-77.60899884,43.18150629,880d991ffe8fc6afb7652ca7b9179522,19-302419,64 Pardee St,2019/12/23 05:00:00+00,12,2019,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.18150629,-77.60899884,400
-77.61310545,43.17296273,1d15e839d5c6ae90338934d9bb2a62a1,22-038748,799 N Clinton Ave,2022/02/26 05:00:00+00,2,2022,Shooting,Yes,M,BLACK,NON HISPANIC,34,25-44,43.17296273,-77.61310545,401
-77.61796637,43.18046288,33a15edeafcf9ce9c9a92b922e704349,22-037626,236 Avenue D,2022/02/24 05:00:00+00,2,2022,Shooting,No,M,WHITE,HISPANIC,48,45-Older,43.18046288,-77.61796637,402
-77.6004679,43.17737966,87166cd159d35b1649584e56be127eba,22-036157,196 Bernard St,2022/02/23 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,42,25-44,43.17737966,-77.6004679,403
-77.59367806,43.16137543,45a8653d80f31f1de5111cf107d87e3e,22-036532,153 N Union St,2022/02/23 05:00:00+00,2,2022,Shooting,Yes,M,BLACK,NON HISPANIC,29,25-44,43.16137543,-77.59367806,404
-77.59367806,43.16137543,6bca30532f89464d9845cb356e7c1113,22-036532,153 N Union St,2022/02/23 05:00:00+00,2,2022,Shooting,Yes,M,BLACK,NON HISPANIC,33,25-44,43.16137543,-77.59367806,405
-77.62830566,43.13489226,4df8c8b7d1190d6225738051d63fb8f9,22-036693,202 Cottage St,2022/02/23 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.13489226,-77.62830566,406
-77.64842316,43.16709225,97afcac404debda9baaa2623a06e4368,22-036747,116 Burrows St,2022/02/23 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,19,15-24,43.16709225,-77.64842316,407
-77.58957659,43.18149375,210d442990f85966f905f0155cce7821,22-034641,337 Roycroft Dr,2022/02/21 05:00:00+00,2,2022,Shooting,No,F,BLACK,NON HISPANIC,38,25-44,43.18149375,-77.58957659,408
-77.57233491,43.17068166,f2ec59d9e707565078d5a60d28e3ff40,22-035276,54 Wendell St,2022/02/21 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.17068166,-77.57233491,409
-77.60889454,43.16730939,5e350c21827964f1254b0971d2e4ee16,22-034085,320 Kelly St,2022/02/20 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,26,25-44,43.16730939,-77.60889454,410
-77.62911978,43.17309351,296931e0a44ed36a27dd805e99d7cef2,22-034289,1 Twin Beeches,2022/02/20 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,19,15-24,43.17309351,-77.62911978,411
-77.63846678,43.20239746,d555ed1fbb57c301d5977d8e06d551ca,22-034354,1894 Dewey Ave,2022/02/20 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.20239746,-77.63846678,412
-77.64159001,43.1660195,a68ba8624537a4be6fbb23d2082598b5,22-032584,61 Myrtle St,2022/02/17 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.1660195,-77.64159001,413
-77.60928241,43.18107053,843c5ea7a9f85e52103b759bcde53a57,22-030691,55 Pardee St,2022/02/15 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,34,25-44,43.18107053,-77.60928241,414
-77.60927908,43.18139786,bd8fcc00ca18eed5ede7b717215a97e8,22-030176,56 Pardee St,2022/02/14 05:00:00+00,2,2022,Homicide,No,M,BLACK,NON HISPANIC,18,15-24,43.18139786,-77.60927908,415
-77.6593118,43.14054928,7205148c5b2bea877695ceed48a2c1f8,22-029632,303 Roxborough Rd,2022/02/13 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,16,15-24,43.14054928,-77.6593118,416
-77.59061732,43.1757512,241a5e3a94393501d472a07c573e16cd,22-026130,540 Portland Ave,2022/02/09 05:00:00+00,2,2022,Homicide,No,M,BLACK,NON HISPANIC,24,15-24,43.1757512,-77.59061732,417
-77.6321527,43.1588689,579fe0ce8fcaf70c1254ce780b323a46,22-026164,230 Saxton St,2022/02/09 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,25,25-44,43.1588689,-77.6321527,418
-77.6420558,43.17714268,fb106052e83abbb2ecfb2743b2e10f03,22-020165,452 Glenwood Ave,2022/02/01 05:00:00+00,2,2022,Shooting,No,M,BLACK,NON HISPANIC,21,15-24,43.17714268,-77.6420558,419
-77.63901906,43.16452956,c194fb93ce17fc321466cbaf15109598,22-014401,453 Lyell Ave,2022/01/23 05:00:00+00,1,2022,Homicide,No,F,BLACK,NON HISPANIC,32,25-44,43.16452956,-77.63901906,420
-77.62735723,43.1436132,960034658b24ed8cdd0efb17ee5566ff,22-012596,311 Frost Ave ,2022/01/20 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,51,45-Older,43.1436132,-77.62735723,421
-77.61387505,43.18199882,53e3a13fd3cbf6033ba6e5836b067b00,22-011423,1233 N Clinton Ave,2022/01/19 05:00:00+00,1,2022,Homicide,Yes,M,WHITE,HISPANIC,30,25-44,43.18199882,-77.61387505,422
-77.61387505,43.18199882,179662b3a4bad1b3b7ba308400a246bd,22-011423,1233 N Clinton Ave,2022/01/19 05:00:00+00,1,2022,Shooting,Yes,M,WHITE,HISPANIC,41,25-44,43.18199882,-77.61387505,423
-77.61387505,43.18199882,e82c2310d45d6c41fbf4112f8ad833b6,22-011423,1233 N Clinton Ave,2022/01/19 05:00:00+00,1,2022,Shooting,Yes,M,WHITE,HISPANIC,56,45-Older,43.18199882,-77.61387505,424
-77.62687918,43.16517331,1574c90243b254f0c9bf441ba3bdbb44,22-011503,719 S Plymouth Ave,2022/01/19 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.16517331,-77.62687918,425
-77.63162018,43.17631463,d0f1d68810596654a60356005c09e307,22-007628,45 Glendale Pk,2022/01/13 05:00:00+00,1,2022,Shooting,Yes,F,BLACK,NON HISPANIC,3,0-4,43.17631463,-77.63162018,426
-77.63162018,43.17631463,dc20bccb86acc2328aadd66071e35b3d,22-007628,45 Glendale Pk,2022/01/13 05:00:00+00,1,2022,Shooting,Yes,F,BLACK,NON HISPANIC,31,25-44,43.17631463,-77.63162018,427
-77.63162018,43.17631463,d1eb796153e4dfa205c476529f7d6030,22-007628,45 Glendale Pk,2022/01/13 05:00:00+00,1,2022,Shooting,Yes,M,BLACK,NON HISPANIC,28,25-44,43.17631463,-77.63162018,428
-77.63949889,43.17112429,5f399457428bdc571c4c3d366d29ad21,22-007255,353 Sherman St,2022/01/12 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.17112429,-77.63949889,429
-77.61650099,43.17834727,665da49c78e4f9ff58a471e029453ab5,22-005637,19 Hollenbeck St,2022/01/10 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,36,25-44,43.17834727,-77.61650099,430
-77.62325107,43.22037523,3503ee2f4806b3f7dbfb4cf64e61b467,22-004930,185 Burley Rd,2022/01/09 05:00:00+00,1,2022,Shooting,No,F,WHITE,NON HISPANIC,61,45-Older,43.22037523,-77.62325107,431
-77.65145257,43.14976604,9cf729d34028e2cd6786b30715ab3e9f,22-004000,493 West Ave,2022/01/07 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.14976604,-77.65145257,432
-77.59420801,43.17626459,170cc2716dcda68d990e13f160eb8e6d,22-002983,367 Alphonse St,2022/01/05 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,45,45-Older,43.17626459,-77.59420801,433
-77.65364718,43.14552109,8413049a1673e7652bc9a496b9822f8b,22-002302,211 Depew St,2022/01/04 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,43,25-44,43.14552109,-77.65364718,434
-77.63201202,43.16008046,1cb272c96a18d27465d921e5df6df93a,22-002409,290 Saxton St,2022/01/04 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,15,15-24,43.16008046,-77.63201202,435
-77.60391714,43.15987723,11e489af1ae332d6ea0af7061c782115,22-001016,125 North St,2022/01/02 05:00:00+00,1,2022,Homicide,No,M,BLACK,NON HISPANIC,14,14-May,43.15987723,-77.60391714,436
-77.62682131,43.14103651,1870a76a0d379ac9e58736f51974dbaf,22-000125,204 Hawley St,2022/01/01 05:00:00+00,1,2022,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.14103651,-77.62682131,437
-77.6516932,43.16941223,cd89590b73f33b3dfd8813c8333d2e63,21-281202,225 McNaughton St,2021/12/29 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.16941223,-77.6516932,438
-77.60983214,43.18112833,deeca00f6102bb0f15dfbf7a99aa9ae1,21-281356,35 Pardee St,2021/12/29 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,18,15-24,43.18112833,-77.60983214,439
-77.6370688,43.18068574,0e5b1c600fc3b004139e59ae5c82fbea,21-280654,265 Driving Park Ave  Apt 32,2021/12/28 05:00:00+00,12,2021,Shooting,No,M,BLACK,HISPANIC,17,15-24,43.18068574,-77.6370688,440
-77.61658246,43.18684453,55b87964e7ada7e0f00b39a02719fc2a,21-279661,431 Hollenbeck St,2021/12/26 05:00:00+00,12,2021,Shooting,No,F,BLACK,NON HISPANIC,18,15-24,43.18684453,-77.61658246,441
-77.65051029,43.13712848,ce7952be624f31dfc90dc43bdfa4ab32,21-279152,180 Anthony St,2021/12/25 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.13712848,-77.65051029,442
-77.61216226,43.17479946,4dd936597b2f70d364a09b29bdaa4c94,21-277203,429 Clifford Ave,2021/12/22 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,23,15-24,43.17479946,-77.61216226,443
-77.59288037,43.16383368,54c44265f7ca22fd9637189a144c41e9,21-274955,195 Lewis St,2021/12/19 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.16383368,-77.59288037,444
-77.5768691,43.16151704,629a542c2017037d863d459f5ea0f48f,21-274668,1310 E Main St,2021/12/18 05:00:00+00,12,2021,Shooting,No,M,WHITE,HISPANIC,40,25-44,43.16151704,-77.5768691,445
-77.63983376,43.21550451,ddd386ce86451191d002eccd31665ff9,21-274253,29 Bennington Dr,2021/12/17 05:00:00+00,12,2021,Homicide,No,M,BLACK,NON HISPANIC,31,25-44,43.21550451,-77.63983376,446
-77.63512649,43.16489962,e44a522347ce0ed42392d5d2ed9aaefb,21-271339,366 Lyell Ave,2021/12/14 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.16489962,-77.63512649,447
-77.58560848,43.1915462,3fd02c5d1eed7f3ae31cd35a6cd8e444,21-271228,1425 Portland Ave,2021/12/13 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.1915462,-77.58560848,448
-77.59406406,43.1465942,8c4333bfa534014963edfd95343bc5cd,21-269978,487 Monroe Ave,2021/12/12 05:00:00+00,12,2021,Shooting,Yes,M,BLACK,NON HISPANIC,27,25-44,43.1465942,-77.59406406,449
-77.59406406,43.1465942,654883afe9c90589fedeb2aa2536adad,21-269978,487 Monroe Ave,2021/12/12 05:00:00+00,12,2021,Shooting,Yes,M,BLACK,NON HISPANIC,29,25-44,43.1465942,-77.59406406,450
-77.59406406,43.1465942,4daf9816e49d3c377270ab09ad661d46,21-269978,487 Monroe Ave,2021/12/12 05:00:00+00,12,2021,Shooting,Yes,M,BLACK,NON HISPANIC,29,25-44,43.1465942,-77.59406406,451
-77.6340436,43.15856529,40cefe20618343b14f9e46154cfd404d,21-270418,158 Orchard St,2021/12/12 05:00:00+00,12,2021,Homicide,No,M,BLACK,NON HISPANIC,25,25-44,43.15856529,-77.6340436,452
-77.6371756,43.19754737,0a136e4c4667491d20402c6d29991ca1,21-266251,130 Palm St,2021/12/06 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,19,15-24,43.19754737,-77.6371756,453
-77.62663749,43.13668581,27ef40eb981e409b8d455fd37aa3a6db,21-264478,1059 S Plymouth Ave,2021/12/04 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,33,25-44,43.13668581,-77.62663749,454
-77.59705665,43.17477811,d45a6e4dc37ed97f21c30f302347c821,21-264815,72 Watkin Ter,2021/12/04 05:00:00+00,12,2021,Homicide,No,M,BLACK,NON HISPANIC,46,45-Older,43.17477811,-77.59705665,455
-77.62703228,43.14603656,ab195bab56c2dec1b20cb58baadafcdb,21-264835,110 Cady St,2021/12/04 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,31,25-44,43.14603656,-77.62703228,456
-77.60276771,43.17833164,21eb8586c8237b1325480f402a17a154,21-265061,277 Wilkins St,2021/12/04 05:00:00+00,12,2021,Shooting,No,M,WHITE,NON HISPANIC,32,25-44,43.17833164,-77.60276771,457
-77.61288203,43.17418884,6b4e70b6d5f0ddcc24b657276877b6ab,21-264066,4 Sullivan St,2021/12/03 05:00:00+00,12,2021,Shooting,No,M,WHITE,HISPANIC,26,25-44,43.17418884,-77.61288203,458
-77.64535522,43.18118561,c812e0f2fcbddcada3f34a6cae57652b,21-264218,6 Dove St,2021/12/03 05:00:00+00,12,2021,Shooting,No,M,BLACK,NON HISPANIC,26,25-44,43.18118561,-77.64535522,459
-77.58356528,43.18460894,da0d3d2d466c67110de90366e62ef22e,21-262098,1040 Portland Ave,2021/11/30 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,43,25-44,43.18460894,-77.58356528,460
-77.6294087,43.14072475,c46f6ce2cd757d489fa18622a46cc1bd,21-259535,291 Hawley St,2021/11/27 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.14072475,-77.6294087,461
-77.57332085,43.17518552,ccd6ddcb0a3d540a2d20765f31441dd6,21-258884,205 Cummings St,2021/11/26 05:00:00+00,11,2021,Homicide,Yes,M,BLACK,NON HISPANIC,23,15-24,43.17518552,-77.57332085,462
-77.57332085,43.17518552,f2b63a4d1b18ebf4c4c4bd227bda25f3,21-258884,205 Cummings St,2021/11/26 05:00:00+00,11,2021,Shooting,Yes,M,BLACK,NON HISPANIC,31,25-44,43.17518552,-77.57332085,463
-77.59199177,43.17485964,25e40ca4a2370cd8cd789c5b75fcb093,21-258899,489 Portland Ave,2021/11/26 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,32,25-44,43.17485964,-77.59199177,464
-77.60077859,43.16973542,2aab72ac3bd54cb8815e31efc979b7ee,21-258909,4 Helena St,2021/11/26 05:00:00+00,11,2021,Shooting,Yes,F,BLACK,NON HISPANIC,40,25-44,43.16973542,-77.60077859,465
-77.60077859,43.16973542,adf045a67b8b86aa619220e42e5d5e4b,21-258909,4 Helena St,2021/11/26 05:00:00+00,11,2021,Shooting,Yes,F,BLACK,NON HISPANIC,37,25-44,43.16973542,-77.60077859,466
-77.6288595,43.14605751,9e7b1521aa0185c556b5b215c316dd2e,21-259275,450 Jefferson Ave,2021/11/26 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,24,15-24,43.14605751,-77.6288595,467
-77.6140298,43.18622724,9db0f16b678fc880a9287ff629e8ef6a,21-259321,1441 N Clinton Ave,2021/11/26 05:00:00+00,11,2021,Homicide,No,M,BLACK,NON HISPANIC,51,45-Older,43.18622724,-77.6140298,468
-77.64485368,43.1541734,47ba1573b0f52f7a63852d746ac977ca,21-259474,19 Gerling St,2021/11/26 05:00:00+00,11,2021,Shooting,No,F,BLACK,NON HISPANIC,21,15-24,43.1541734,-77.64485368,469
-77.63805831,43.15902477,03e2932ebe49b02a7336d7a48b2980c6,21-258469,659 Jay St,2021/11/25 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,32,25-44,43.15902477,-77.63805831,470
-77.55154667,43.15712697,28368eb6820c73ef840d6b26bf6f6d8d,21-258766,1174 Atlantic Ave,2021/11/25 05:00:00+00,11,2021,Shooting,No,F,BLACK,NON HISPANIC,29,25-44,43.15712697,-77.55154667,471
-77.60165687,43.16695658,b726fde2cbaa8d04453bced05eea14c1,21-258202,196 Hudson Ave,2021/11/24 05:00:00+00,11,2021,Shooting,Yes,M,BLACK,NON HISPANIC,29,25-44,43.16695658,-77.60165687,472
-77.60165687,43.16695658,ca5db300671545210b1eb2ef3164a7e5,21-258202,196 Hudson Ave,2021/11/24 05:00:00+00,11,2021,Shooting,Yes,M,BLACK,NON HISPANIC,27,25-44,43.16695658,-77.60165687,473
-77.57083397,43.16490722,c30f0a0b7d51c6158b30ed886905b0c2,21-258879,368 Grand Ave,2021/11/24 05:00:00+00,11,2021,Shooting,No,F,BLACK,NON HISPANIC,40,25-44,43.16490722,-77.57083397,474
-77.65874309,43.17087773,06711fc9bbcc88bf1d33ecba14aebf59,21-257524,998 Mt Read Blvd,2021/11/23 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,17,15-24,43.17087773,-77.65874309,475
-77.61777532,43.17969713,fdbc498f8d11242e1c0500bbf37ad356,21-256390,256 Ave C,2021/11/22 05:00:00+00,11,2021,Shooting,No,M,WHITE,HISPANIC,46,45-Older,43.17969713,-77.61777532,476
-77.63655393,43.16453222,a2fdf3b5c239c6ac1d993629b76be0fa,21-251353,413 Lyell Ave,2021/11/15 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,37,25-44,43.16453222,-77.63655393,477
-77.60632445,43.17859123,7240f948d2c6fd792c0034dc54f8c0ae,21-251811,152 Wilkins St,2021/11/15 05:00:00+00,11,2021,Shooting,No,F,BLACK,NON HISPANIC,22,15-24,43.17859123,-77.60632445,478
-77.59018203,43.18250881,2f81604ff9fe3124dcaee7c87990e42d,21-250844,320 Durnan St,2021/11/14 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,28,25-44,43.18250881,-77.59018203,479
-77.63710614,43.19994393,ad2657025d51a76e181e94d0fb4806c9,21-250167,380 W Ridge Rd,2021/11/13 05:00:00+00,11,2021,Homicide,No,M,BLACK,NON HISPANIC,29,25-44,43.19994393,-77.63710614,480
-77.63791267,43.16593855,5b4e8e286a5dc2240dad6c3447383084,21-250210,76 Angle St,2021/11/13 05:00:00+00,11,2021,Shooting,No,M,BLACK,HISPANIC,28,25-44,43.16593855,-77.63791267,481
-77.6425644,43.12960234,2b77096ee2a732d8eea45c0869b0c1e4,21-250336,66 Pioneer St,2021/11/13 05:00:00+00,11,2021,Homicide,Yes,M,BLACK,NON HISPANIC,34,25-44,43.12960234,-77.6425644,482
-77.6425644,43.12960234,6b7c4cda6f8f9a2cac3999c46c3850c5,21-250336,66 Pioneer St,2021/11/13 05:00:00+00,11,2021,Shooting,Yes,M,BLACK,NON HISPANIC,39,25-44,43.12960234,-77.6425644,483
-77.62244436,43.17695547,8e3694f83a65db424914c7195625e638,21-250743,8 Athens St,2021/11/13 05:00:00+00,11,2021,Homicide,No,M,BLACK,NON HISPANIC,33,25-44,43.17695547,-77.62244436,484
-77.6370688,43.18068574,30aa6e05476e0b30d89f4c495688924a,21-250755,265 Driving Park Ave,2021/11/13 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,29,25-44,43.18068574,-77.6370688,485
-77.60146174,43.17116107,eac510b652174040f5e424554bfa3e7c,21-249393,618 Upper Falls Blvd,2021/11/12 05:00:00+00,11,2021,Shooting,No,M,WHITE,NON HISPANIC,38,25-44,43.17116107,-77.60146174,486
-77.65145257,43.14976604,55412c165ad2ebfa9122fce698e8fb40,21-250117,493 West Ave,2021/11/12 05:00:00+00,11,2021,Shooting,Yes,M,BLACK,NON HISPANIC,39,25-44,43.14976604,-77.65145257,487
-77.65145257,43.14976604,c036f3f52ef29aaad1e6a04859327af8,21-250117,493 West Ave,2021/11/12 05:00:00+00,11,2021,Homicide,Yes,M,BLACK,NON HISPANIC,38,25-44,43.14976604,-77.65145257,488
-77.60326086,43.15640787,1c747a3b9de15b739260f014e730dc21,21-248696,35 Chestnut St,2021/11/11 05:00:00+00,11,2021,Homicide,Yes,M,BLACK,NON HISPANIC,22,15-24,43.15640787,-77.60326086,489
-77.60326086,43.15640787,595bc6f01b640e42d6eb195bb511393f,21-248696,35 Chestnut St,2021/11/11 05:00:00+00,11,2021,Homicide,Yes,M,BLACK,NON HISPANIC,19,15-24,43.15640787,-77.60326086,490
-77.60881052,43.15801995,7e329652bfddd37e8d2e3fc83efb929b,21-248939,60 St Paul St,2021/11/11 05:00:00+00,11,2021,Homicide,No,M,BLACK,NON HISPANIC,24,15-24,43.15801995,-77.60881052,491
-77.56647893,43.17883817,18ae1a3d04d0b2d9e109e787df2abb88,21-249160,851 Fernwood Pk,2021/11/11 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,20,15-24,43.17883817,-77.56647893,492
-77.63435327,43.15062699,0581d75c4807a0fe6e269c0a6fbddd81,21-247721,1 Henion St,2021/11/09 05:00:00+00,11,2021,Shooting,Yes,F,BLACK,NON HISPANIC,15,15-24,43.15062699,-77.63435327,493
-77.63435327,43.15062699,5882b38e230f5f6a6a4305e8b906bf67,21-247721,1 Henion St,2021/11/09 05:00:00+00,11,2021,Shooting,Yes,F,BLACK,NON HISPANIC,16,15-24,43.15062699,-77.63435327,494
-77.63435327,43.15062699,bb7a6b84311a70619293dcfb35a95fcf,21-247721,1 Henion St,2021/11/09 05:00:00+00,11,2021,Shooting,Yes,M,BLACK,NON HISPANIC,15,15-24,43.15062699,-77.63435327,495
-77.63435327,43.15062699,06946f9fd563d456cceb4621379fd079,21-247721,1 Henion St,2021/11/09 05:00:00+00,11,2021,Shooting,Yes,F,BLACK,NON HISPANIC,15,15-24,43.15062699,-77.63435327,496
-77.59528712,43.18247238,fa750b06e67ca4aa1adf834b2595a093,21-247735,1282 North St,2021/11/09 05:00:00+00,11,2021,Shooting,No,F,BLACK,NON HISPANIC,16,15-24,43.18247238,-77.59528712,497
-77.63198576,43.15259019,c9df024286161a7835ed1ee3d0f16895,21-246326,23 Wentworth St,2021/11/08 05:00:00+00,11,2021,Shooting,No,M,BLACK,NON HISPANIC,30,25-44,43.15259019,-77.63198576,498
-77.64336706,43.18152031,3642701cd7b0232faeac895a87a34ad7,21-244115,407 Seyle Ter,2021/11/05 04:00:00+00,11,2021,Shooting,No,M,WHITE,HISPANIC,28,25-44,43.18152031,-77.64336706,499
